SMILES,SMILES_state,Warheads,Linker,NLL
CCC(=O)Nc1cc(C2C3CC2CN(C2CCN(c4cccc5c4C(=O)N(C4CCC(=O)NC4=O)C5=O)CC2)C3)cc(C)c1Nc1ncc2cc(-c3c(Cl)c(OC)cc(OC)c3Cl)ccc2n1,1,*c1cc(C)c(Nc2ncc3cc(-c4c(Cl)c(OC)cc(OC)c4Cl)ccc3n2)c(NC(=O)CC)c1|*c1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2=O,[*]C1C2CC1CN(C1CCN([*])CC1)C2,9.93
CCC(=O)Nc1cc(C2C3CCC2C2(Cc4cccc5c4C(=O)N(C4CCC(=O)NC4=O)C5=O)CC32)cc(C)c1Nc1ncc2cc(-c3c(Cl)c(OC)cc(OC)c3Cl)ccc2n1,1,*c1cc(C)c(Nc2ncc3cc(-c4c(Cl)c(OC)cc(OC)c4Cl)ccc3n2)c(NC(=O)CC)c1|*c1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2=O,[*]C1C2CCC1C1(C[*])CC21,16.2
CCC(=O)Nc1cc(C2CC(O)(CCOCCCCNc3cccc4c3C(=O)N(C3CCC(=O)NC3=O)C4=O)C2)cc(C)c1Nc1ncc2cc(-c3c(Cl)c(OC)cc(OC)c3Cl)ccc2n1,1,*c1cc(C)c(Nc2ncc3cc(-c4c(Cl)c(OC)cc(OC)c4Cl)ccc3n2)c(NC(=O)CC)c1|*c1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2=O,[*]C1CC(O)(CCOCCCCN[*])C1,14.28
CCC(=O)Nc1cc(C2(C3CCN([C@@H]4CC[C@@H]5CN(c6cccc7c6C(=O)N(C6CCC(=O)NC6=O)C7=O)C[C@@H]5C4)CC3)CC2)cc(C)c1Nc1ncc2cc(-c3c(Cl)c(OC)cc(OC)c3Cl)ccc2n1,1,*c1cc(C)c(Nc2ncc3cc(-c4c(Cl)c(OC)cc(OC)c4Cl)ccc3n2)c(NC(=O)CC)c1|*c1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2=O,[*]C1(C2CCN([C@@H]3CC[C@@H]4CN([*])C[C@@H]4C3)CC2)CC1,17.01
CCC(=O)Nc1cc(C2(C)CCC(Nc3cccc4c3C(=O)N(C3CCC(=O)NC3=O)C4=O)CC2)cc(C)c1Nc1ncc2cc(-c3c(Cl)c(OC)cc(OC)c3Cl)ccc2n1,1,*c1cc(C)c(Nc2ncc3cc(-c4c(Cl)c(OC)cc(OC)c4Cl)ccc3n2)c(NC(=O)CC)c1|*c1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2=O,[*]C1(C)CCC(N[*])CC1,4.76
CCC(=O)Nc1cc(C2CC3CC(Nc4cccc5c4C(=O)N(C4CCC(=O)NC4=O)C5=O)C2C3)cc(C)c1Nc1ncc2cc(-c3c(Cl)c(OC)cc(OC)c3Cl)ccc2n1,1,*c1cc(C)c(Nc2ncc3cc(-c4c(Cl)c(OC)cc(OC)c4Cl)ccc3n2)c(NC(=O)CC)c1|*c1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2=O,[*]C1CC2CC(N[*])C1C2,10.39
CCC(=O)Nc1cc(N2C3CCC2CN(C2CCC(c4cccc5c4C(=O)N(C4CCC(=O)NC4=O)C5=O)CC2)C3)cc(C)c1Nc1ncc2cc(-c3c(Cl)c(OC)cc(OC)c3Cl)ccc2n1,1,*c1cc(C)c(Nc2ncc3cc(-c4c(Cl)c(OC)cc(OC)c4Cl)ccc3n2)c(NC(=O)CC)c1|*c1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2=O,[*]N1C2CCC1CN(C1CCC([*])CC1)C2,17.72
CCC(=O)Nc1cc(C2CC3(C[C@H]2F)CN(c2cccc4c2C(=O)N(C2CCC(=O)NC2=O)C4=O)C3)cc(C)c1Nc1ncc2cc(-c3c(Cl)c(OC)cc(OC)c3Cl)ccc2n1,1,*c1cc(C)c(Nc2ncc3cc(-c4c(Cl)c(OC)cc(OC)c4Cl)ccc3n2)c(NC(=O)CC)c1|*c1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2=O,[*]C1CC2(C[C@H]1F)CN([*])C2,12.8
CCC(=O)Nc1cc(C2(C3CCN(C(C)C4CC4)CC3)CCN(c3cccc4c3C(=O)N(C3CCC(=O)NC3=O)C4=O)CC2)cc(C)c1Nc1ncc2cc(-c3c(Cl)c(OC)cc(OC)c3Cl)ccc2n1,1,*c1cc(C)c(Nc2ncc3cc(-c4c(Cl)c(OC)cc(OC)c4Cl)ccc3n2)c(NC(=O)CC)c1|*c1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2=O,[*]C1(C2CCN(C(C)C3CC3)CC2)CCN([*])CC1,16.34
CCC(=O)Nc1cc(C2(COC)CCC(N(C)C3CCN(c4cccc5c4C(=O)N(C4CCC(=O)NC4=O)C5=O)CC3)CC2)cc(C)c1Nc1ncc2cc(-c3c(Cl)c(OC)cc(OC)c3Cl)ccc2n1,1,*c1cc(C)c(Nc2ncc3cc(-c4c(Cl)c(OC)cc(OC)c4Cl)ccc3n2)c(NC(=O)CC)c1|*c1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2=O,[*]C1(COC)CCC(N(C)C2CCN([*])CC2)CC1,10.8
CCC(=O)Nc1cc(C2(C)CCC(N3CC(C)(OC4CC(Nc5cccc6c5C(=O)N(C5CCC(=O)NC5=O)C6=O)C4)C3)CC2)cc(C)c1Nc1ncc2cc(-c3c(Cl)c(OC)cc(OC)c3Cl)ccc2n1,1,*c1cc(C)c(Nc2ncc3cc(-c4c(Cl)c(OC)cc(OC)c4Cl)ccc3n2)c(NC(=O)CC)c1|*c1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2=O,[*]C1(C)CCC(N2CC(C)(OC3CC(N[*])C3)C2)CC1,14.64
CCC(=O)Nc1cc(C2CC3(C2)CC(N2CC(F)C2)C3Cc2cccc3c2C(=O)N(C2CCC(=O)NC2=O)C3=O)cc(C)c1Nc1ncc2cc(-c3c(Cl)c(OC)cc(OC)c3Cl)ccc2n1,1,*c1cc(C)c(Nc2ncc3cc(-c4c(Cl)c(OC)cc(OC)c4Cl)ccc3n2)c(NC(=O)CC)c1|*c1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2=O,[*]C1CC2(C1)CC(N1CC(F)C1)C2C[*],17.85
CCC(=O)Nc1cc(C2(C3CCC(N4CCN(c5cccc6c5C(=O)N(C5CCC(=O)NC5=O)C6=O)CC4)CC3)CC2)cc(C)c1Nc1ncc2cc(-c3c(Cl)c(OC)cc(OC)c3Cl)ccc2n1,1,*c1cc(C)c(Nc2ncc3cc(-c4c(Cl)c(OC)cc(OC)c4Cl)ccc3n2)c(NC(=O)CC)c1|*c1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2=O,[*]C1(C2CCC(N3CCN([*])CC3)CC2)CC1,5.93
CCC(=O)Nc1cc(C2CCC(N3CCN(c4cccc5c4C(=O)N(C4CCC(=O)NC4=O)C5=O)C(C)C3)CC2)cc(C)c1Nc1ncc2cc(-c3c(Cl)c(OC)cc(OC)c3Cl)ccc2n1,1,*c1cc(C)c(Nc2ncc3cc(-c4c(Cl)c(OC)cc(OC)c4Cl)ccc3n2)c(NC(=O)CC)c1|*c1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2=O,[*]C1CCC(N2CCN([*])C(C)C2)CC1,8.74
CCC(=O)Nc1cc(C2CC3(C2)CN(C2CN(c4cccc5c4C(=O)N(C4CCC(=O)NC4=O)C5=O)C2)C3)cc(C)c1Nc1ncc2cc(-c3c(Cl)c(OC)cc(OC)c3Cl)ccc2n1,1,*c1cc(C)c(Nc2ncc3cc(-c4c(Cl)c(OC)cc(OC)c4Cl)ccc3n2)c(NC(=O)CC)c1|*c1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2=O,[*]C1CC2(C1)CN(C1CN([*])C1)C2,5.91
CCC(=O)Nc1cc(C2CCC(N3CCOC(CN4CCN(c5cccc6c5C(=O)N(C5CCC(=O)NC5=O)C6=O)CC4)C3)CC2)cc(C)c1Nc1ncc2cc(-c3c(Cl)c(OC)cc(OC)c3Cl)ccc2n1,1,*c1cc(C)c(Nc2ncc3cc(-c4c(Cl)c(OC)cc(OC)c4Cl)ccc3n2)c(NC(=O)CC)c1|*c1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2=O,[*]C1CCC(N2CCOC(CN3CCN([*])CC3)C2)CC1,11.17
CCC(=O)Nc1cc(C2CCC(N3CCN(C)C(=O)C3)CC2Nc2cccc3c2C(=O)N(C2CCC(=O)NC2=O)C3=O)cc(C)c1Nc1ncc2cc(-c3c(Cl)c(OC)cc(OC)c3Cl)ccc2n1,1,*c1cc(C)c(Nc2ncc3cc(-c4c(Cl)c(OC)cc(OC)c4Cl)ccc3n2)c(NC(=O)CC)c1|*c1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2=O,[*]C1CCC(N2CCN(C)C(=O)C2)CC1N[*],13.4
CCC(=O)Nc1cc(C23CCC(C4(O)CC5(CN(C6CCN(C7CN(c8cccc9c8C(=O)N(C8CCC(=O)NC8=O)C9=O)C7)C6)C5)C4)(CC2)CC3)cc(C)c1Nc1ncc2cc(-c3c(Cl)c(OC)cc(OC)c3Cl)ccc2n1,1,*c1cc(C)c(Nc2ncc3cc(-c4c(Cl)c(OC)cc(OC)c4Cl)ccc3n2)c(NC(=O)CC)c1|*c1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2=O,[*]C12CCC(C3(O)CC4(CN(C5CCN(C6CN([*])C6)C5)C4)C3)(CC1)CC2,23.64
CCC(=O)Nc1cc(C2(F)CCC(N(CC(F)(F)F)C3CCN(c4cccc5c4C(=O)N(C4CCC(=O)NC4=O)C5=O)CC3)CC2)cc(C)c1Nc1ncc2cc(-c3c(Cl)c(OC)cc(OC)c3Cl)ccc2n1,1,*c1cc(C)c(Nc2ncc3cc(-c4c(Cl)c(OC)cc(OC)c4Cl)ccc3n2)c(NC(=O)CC)c1|*c1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2=O,[*]C1(F)CCC(N(CC(F)(F)F)C2CCN([*])CC2)CC1,15.27
CCC(=O)Nc1cc(C2CC3CCC(C2)C(Nc2cccc4c2C(=O)N(C2CCC(=O)NC2=O)C4=O)C3)cc(C)c1Nc1ncc2cc(-c3c(Cl)c(OC)cc(OC)c3Cl)ccc2n1,1,*c1cc(C)c(Nc2ncc3cc(-c4c(Cl)c(OC)cc(OC)c4Cl)ccc3n2)c(NC(=O)CC)c1|*c1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2=O,[*]C1CC2CCC(C1)C(N[*])C2,15.25
CCC(=O)Nc1cc(C2(C)CCC(C)(CN3CCC4(CCC4Nc4cccc5c4C(=O)N(C4CCC(=O)NC4=O)C5=O)CC3)CC2)cc(C)c1Nc1ncc2cc(-c3c(Cl)c(OC)cc(OC)c3Cl)ccc2n1,1,*c1cc(C)c(Nc2ncc3cc(-c4c(Cl)c(OC)cc(OC)c4Cl)ccc3n2)c(NC(=O)CC)c1|*c1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2=O,[*]C1(C)CCC(C)(CN2CCC3(CCC3N[*])CC2)CC1,20.8
CCC(=O)Nc1cc(C2CC3(C2)CC2(CC(N(C)C4CN(c5cccc6c5C(=O)N(C5CCC(=O)NC5=O)C6=O)C4)C2)C3)cc(C)c1Nc1ncc2cc(-c3c(Cl)c(OC)cc(OC)c3Cl)ccc2n1,1,*c1cc(C)c(Nc2ncc3cc(-c4c(Cl)c(OC)cc(OC)c4Cl)ccc3n2)c(NC(=O)CC)c1|*c1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2=O,[*]C1CC2(C1)CC1(CC(N(C)C3CN([*])C3)C1)C2,15.13
CCC(=O)Nc1cc(C2CCC(N3CCN(c4cccc5c4C(=O)N(C4CCC(=O)NC4=O)C5=O)C[C@H]3C)CC2)cc(C)c1Nc1ncc2cc(-c3c(Cl)c(OC)cc(OC)c3Cl)ccc2n1,1,*c1cc(C)c(Nc2ncc3cc(-c4c(Cl)c(OC)cc(OC)c4Cl)ccc3n2)c(NC(=O)CC)c1|*c1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2=O,[*]C1CCC(N2CCN([*])C[C@H]2C)CC1,9.37
CCC(=O)Nc1cc(C2CCC3(C2)CN(C2CCC(O)(COC4CCN(c5cccc6c5C(=O)N(C5CCC(=O)NC5=O)C6=O)CC4)CC2)C3)cc(C)c1Nc1ncc2cc(-c3c(Cl)c(OC)cc(OC)c3Cl)ccc2n1,1,*c1cc(C)c(Nc2ncc3cc(-c4c(Cl)c(OC)cc(OC)c4Cl)ccc3n2)c(NC(=O)CC)c1|*c1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2=O,[*]C1CCC2(C1)CN(C1CCC(O)(COC3CCN([*])CC3)CC1)C2,17.87
CCC(=O)Nc1cc(C2CC3(C2)CC(N2CCC(CN(C)C4CCC(Nc5cccc6c5C(=O)N(C5CCC(=O)NC5=O)C6=O)CC4)CC2)OC3=O)cc(C)c1Nc1ncc2cc(-c3c(Cl)c(OC)cc(OC)c3Cl)ccc2n1,1,*c1cc(C)c(Nc2ncc3cc(-c4c(Cl)c(OC)cc(OC)c4Cl)ccc3n2)c(NC(=O)CC)c1|*c1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2=O,[*]C1CC2(C1)CC(N1CCC(CN(C)C3CCC(N[*])CC3)CC1)OC2=O,24.66
CCC(=O)Nc1cc(C2CCC(C3CCN(c4cccc5c4C(=O)N(C4CCC(=O)NC4=O)C5=O)CC3)CC2)cc(C)c1Nc1ncc2cc(-c3c(Cl)c(OC)cc(OC)c3Cl)ccc2n1,1,*c1cc(C)c(Nc2ncc3cc(-c4c(Cl)c(OC)cc(OC)c4Cl)ccc3n2)c(NC(=O)CC)c1|*c1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2=O,[*]C1CCC(C2CCN([*])CC2)CC1,5.41
CCC(=O)Nc1cc(C2CC3(C2)CC2(CN(c4cccc5c4C(=O)N(C4CCC(=O)NC4=O)C5=O)C2)C3)cc(C)c1Nc1ncc2cc(-c3c(Cl)c(OC)cc(OC)c3Cl)ccc2n1,1,*c1cc(C)c(Nc2ncc3cc(-c4c(Cl)c(OC)cc(OC)c4Cl)ccc3n2)c(NC(=O)CC)c1|*c1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2=O,[*][C@@H]1CC2(CC3(C2)CN([*])C3)C1,14.69
CCC(=O)Nc1cc(C2(C3CCC(N4CC(C)(O)C4)CC3)CC(Nc3cccc4c3C(=O)N(C3CCC(=O)NC3=O)C4=O)C2)cc(C)c1Nc1ncc2cc(-c3c(Cl)c(OC)cc(OC)c3Cl)ccc2n1,1,*c1cc(C)c(Nc2ncc3cc(-c4c(Cl)c(OC)cc(OC)c4Cl)ccc3n2)c(NC(=O)CC)c1|*c1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2=O,[*]C1(C2CCC(N3CC(C)(O)C3)CC2)CC(N[*])C1,14
CCC(=O)Nc1cc(C2CN(C3CCC(OC4CC(Nc5cccc6c5C(=O)N(C5CCC(=O)NC5=O)C6=O)C4)CC3)C2)cc(C)c1Nc1ncc2cc(-c3c(Cl)c(OC)cc(OC)c3Cl)ccc2n1,1,*c1cc(C)c(Nc2ncc3cc(-c4c(Cl)c(OC)cc(OC)c4Cl)ccc3n2)c(NC(=O)CC)c1|*c1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2=O,[*]C1CN(C2CCC(OC3CC(N[*])C3)CC2)C1,12.54
CCC(=O)Nc1cc(C2(CNC3CCN(c4cccc5c4C(=O)N(C4CCC(=O)NC4=O)C5=O)CC3)CCOCC2)cc(C)c1Nc1ncc2cc(-c3c(Cl)c(OC)cc(OC)c3Cl)ccc2n1,1,*c1cc(C)c(Nc2ncc3cc(-c4c(Cl)c(OC)cc(OC)c4Cl)ccc3n2)c(NC(=O)CC)c1|*c1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2=O,[*]C1(CNC2CCN([*])CC2)CCOCC1,13.3
CCC(=O)Nc1cc(C2CCC(C3CCC(N4CCN(c5cccc6c5C(=O)N(C5CCC(=O)NC5=O)C6=O)CC4)CC3)CC2)cc(C)c1Nc1ncc2cc(-c3c(Cl)c(OC)cc(OC)c3Cl)ccc2n1,1,*c1cc(C)c(Nc2ncc3cc(-c4c(Cl)c(OC)cc(OC)c4Cl)ccc3n2)c(NC(=O)CC)c1|*c1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2=O,[*]C1CCC(C2CCC(N3CCN([*])CC3)CC2)CC1,8.26
CCC(=O)Nc1cc(C2CC3(C2)CC(N(C)CCOCCOCCOCCNc2cccc4c2C(=O)N(C2CCC(=O)NC2=O)C4=O)C3)cc(C)c1Nc1ncc2cc(-c3c(Cl)c(OC)cc(OC)c3Cl)ccc2n1,1,*c1cc(C)c(Nc2ncc3cc(-c4c(Cl)c(OC)cc(OC)c4Cl)ccc3n2)c(NC(=O)CC)c1|*c1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2=O,[*]C1CC2(C1)CC(N(C)CCOCCOCCOCCN[*])C2,9.8
CCC(=O)Nc1cc(C2(F)CCC(N3CC4(CC(Nc5cccc6c5C(=O)N(C5CCC(=O)NC5=O)C6=O)C4C)C3)CC2)cc(C)c1Nc1ncc2cc(-c3c(Cl)c(OC)cc(OC)c3Cl)ccc2n1,1,*c1cc(C)c(Nc2ncc3cc(-c4c(Cl)c(OC)cc(OC)c4Cl)ccc3n2)c(NC(=O)CC)c1|*c1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2=O,[*]C1(F)CCC(N2CC3(CC(N[*])C3C)C2)CC1,18.08
CCC(=O)Nc1cc(C2(CC)CC(C3(O)CN(c4cccc5c4C(=O)N(C4CCC(=O)NC4=O)C5=O)C3)C2)cc(C)c1Nc1ncc2cc(-c3c(Cl)c(OC)cc(OC)c3Cl)ccc2n1,1,*c1cc(C)c(Nc2ncc3cc(-c4c(Cl)c(OC)cc(OC)c4Cl)ccc3n2)c(NC(=O)CC)c1|*c1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2=O,[*]C1(CC)CC(C2(O)CN([*])C2)C1,14.34
CCC(=O)Nc1cc(C2CC3(C2)CC(N2CCCN(c4cccc5c4C(=O)N(C4CCC(=O)NC4=O)C5=O)CC2)C3)cc(C)c1Nc1ncc2cc(-c3c(Cl)c(OC)cc(OC)c3Cl)ccc2n1,1,*c1cc(C)c(Nc2ncc3cc(-c4c(Cl)c(OC)cc(OC)c4Cl)ccc3n2)c(NC(=O)CC)c1|*c1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2=O,[*]C1CC2(C1)CC(N1CCCN([*])CC1)C2,10.05
CCC(=O)Nc1cc(C2CCC3(C2)CN(c2cccc4c2C(=O)N(C2CCC(=O)NC2=O)C4=O)CCO3)cc(C)c1Nc1ncc2cc(-c3c(Cl)c(OC)cc(OC)c3Cl)ccc2n1,1,*c1cc(C)c(Nc2ncc3cc(-c4c(Cl)c(OC)cc(OC)c4Cl)ccc3n2)c(NC(=O)CC)c1|*c1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2=O,[*]C1CCC2(C1)CN([*])CCO2,6.84
CCC(=O)Nc1cc(N2C[C@H]3C[C@@H]2CN3C2(O)CCN(c3cccc4c3C(=O)N(C3CCC(=O)NC3=O)C4=O)CC2)cc(C)c1Nc1ncc2cc(-c3c(Cl)c(OC)cc(OC)c3Cl)ccc2n1,1,*c1cc(C)c(Nc2ncc3cc(-c4c(Cl)c(OC)cc(OC)c4Cl)ccc3n2)c(NC(=O)CC)c1|*c1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2=O,[*]N1C[C@H]2C[C@@H]1CN2C1(O)CCN([*])CC1,11.39
CCC(=O)Nc1cc(C2CC3(C2)CC(N2CCN(C4CCC(Nc5cccc6c5C(=O)N(C5CCC(=O)NC5=O)C6=O)CC4)CC2)C3)cc(C)c1Nc1ncc2cc(-c3c(Cl)c(OC)cc(OC)c3Cl)ccc2n1,1,*c1cc(C)c(Nc2ncc3cc(-c4c(Cl)c(OC)cc(OC)c4Cl)ccc3n2)c(NC(=O)CC)c1|*c1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2=O,[*]C1CC2(C1)CC(N1CCN(C3CCC(N[*])CC3)CC1)C2,10.71
CCC(=O)Nc1cc(C2CN(C3C4COCC3C4)CCC2C2CCN(c3cccc4c3C(=O)N(C3CCC(=O)NC3=O)C4=O)CC2)cc(C)c1Nc1ncc2cc(-c3c(Cl)c(OC)cc(OC)c3Cl)ccc2n1,1,*c1cc(C)c(Nc2ncc3cc(-c4c(Cl)c(OC)cc(OC)c4Cl)ccc3n2)c(NC(=O)CC)c1|*c1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2=O,[*]C1CN(C2C3COCC2C3)CCC1C1CCN([*])CC1,20.68
CCC(=O)Nc1cc(C2CC(F)(C(=O)N(C)C3CCN(c4cccc5c4C(=O)N(C4CCC(=O)NC4=O)C5=O)CC3)C2)cc(C)c1Nc1ncc2cc(-c3c(Cl)c(OC)cc(OC)c3Cl)ccc2n1,1,*c1cc(C)c(Nc2ncc3cc(-c4c(Cl)c(OC)cc(OC)c4Cl)ccc3n2)c(NC(=O)CC)c1|*c1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2=O,[*]C1CC(F)(C(=O)N(C)C2CCN([*])CC2)C1,13.22
CCC(=O)Nc1cc(C2CCC(OCC3CCN(c4cccc5c4C(=O)N(C4CCC(=O)NC4=O)C5=O)CC3)CC2)cc(C)c1Nc1ncc2cc(-c3c(Cl)c(OC)cc(OC)c3Cl)ccc2n1,1,*c1cc(C)c(Nc2ncc3cc(-c4c(Cl)c(OC)cc(OC)c4Cl)ccc3n2)c(NC(=O)CC)c1|*c1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2=O,[*]C1CCC(OCC2CCN([*])CC2)CC1,9.21
CCC(=O)Nc1cc(C2(C34CCC(Nc5cccc6c5C(=O)N(C5CCC(=O)NC5=O)C6=O)(CC3)CC4)CCC2)cc(C)c1Nc1ncc2cc(-c3c(Cl)c(OC)cc(OC)c3Cl)ccc2n1,1,*c1cc(C)c(Nc2ncc3cc(-c4c(Cl)c(OC)cc(OC)c4Cl)ccc3n2)c(NC(=O)CC)c1|*c1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2=O,[*]C1(C23CCC(N[*])(CC2)CC3)CCC1,10.05
CCC(=O)Nc1cc(C2CC3(C2)CC(N2CCN(CC#Cc4cccc5c4C(=O)N(C4CCC(=O)NC4=O)C5=O)CC2)C3)cc(C)c1Nc1ncc2cc(-c3c(Cl)c(OC)cc(OC)c3Cl)ccc2n1,1,*c1cc(C)c(Nc2ncc3cc(-c4c(Cl)c(OC)cc(OC)c4Cl)ccc3n2)c(NC(=O)CC)c1|*c1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2=O,[*]C1CC2(C1)CC(N1CCN(CC#C[*])CC1)C2,11.78
CCC(=O)Nc1cc(C2(C3CCN(C4CC(Nc5cccc6c5C(=O)N(C5CCC(=O)NC5=O)C6=O)C4)CC3)CC2)cc(C)c1Nc1ncc2cc(-c3c(Cl)c(OC)cc(OC)c3Cl)ccc2n1,1,*c1cc(C)c(Nc2ncc3cc(-c4c(Cl)c(OC)cc(OC)c4Cl)ccc3n2)c(NC(=O)CC)c1|*c1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2=O,[*]C1(C2CCN(C3CC(N[*])C3)CC2)CC1,8.83
CCC(=O)Nc1cc(C2(C3CCCN(c4cccc5c4C(=O)N(C4CCC(=O)NC4=O)C5=O)C3)CC2)cc(C)c1Nc1ncc2cc(-c3c(Cl)c(OC)cc(OC)c3Cl)ccc2n1,1,*c1cc(C)c(Nc2ncc3cc(-c4c(Cl)c(OC)cc(OC)c4Cl)ccc3n2)c(NC(=O)CC)c1|*c1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2=O,[*]C1(C2CCCN([*])C2)CC1,9.14
CCC(=O)Nc1cc(C2CC3(C2)CN(C2CC(OC4CCN(c5cccc6c5C(=O)N(C5CCC(=O)NC5=O)C6=O)CC4)C2)C3)cc(C)c1Nc1ncc2cc(-c3c(Cl)c(OC)cc(OC)c3Cl)ccc2n1,1,*c1cc(C)c(Nc2ncc3cc(-c4c(Cl)c(OC)cc(OC)c4Cl)ccc3n2)c(NC(=O)CC)c1|*c1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2=O,[*]C1CC2(C1)CN(C1CC(OC3CCN([*])CC3)C1)C2,8.88
CCC(=O)Nc1cc(C2CCC3(CC2)CN(CC2CCN(c4cccc5c4C(=O)N(C4CCC(=O)NC4=O)C5=O)CC2)C3)cc(C)c1Nc1ncc2cc(-c3c(Cl)c(OC)cc(OC)c3Cl)ccc2n1,1,*c1cc(C)c(Nc2ncc3cc(-c4c(Cl)c(OC)cc(OC)c4Cl)ccc3n2)c(NC(=O)CC)c1|*c1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2=O,[*]C1CCC2(CC1)CN(CC1CCN([*])CC1)C2,8.75
CCC(=O)Nc1cc(C2(CC)CCC(N3CCC(CCc4cccc5c4C(=O)N(C4CCC(=O)NC4=O)C5=O)CC3)CC2)cc(C)c1Nc1ncc2cc(-c3c(Cl)c(OC)cc(OC)c3Cl)ccc2n1,1,*c1cc(C)c(Nc2ncc3cc(-c4c(Cl)c(OC)cc(OC)c4Cl)ccc3n2)c(NC(=O)CC)c1|*c1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2=O,[*]C1(CC)CCC(N2CCC(CC[*])CC2)CC1,12.7
CCC(=O)Nc1cc(C2CC3(C2)CC3Nc2cccc3c2C(=O)N(C2CCC(=O)NC2=O)C3=O)cc(C)c1Nc1ncc2cc(-c3c(Cl)c(OC)cc(OC)c3Cl)ccc2n1,1,*c1cc(C)c(Nc2ncc3cc(-c4c(Cl)c(OC)cc(OC)c4Cl)ccc3n2)c(NC(=O)CC)c1|*c1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2=O,[*]C1CC2(C1)CC2N[*],10.42
CCC(=O)Nc1cc(C2(C3CCN(c4cccc5c4C(=O)N(C4CCC(=O)NC4=O)C5=O)CC3)CN(C)C2)cc(C)c1Nc1ncc2cc(-c3c(Cl)c(OC)cc(OC)c3Cl)ccc2n1,1,*c1cc(C)c(Nc2ncc3cc(-c4c(Cl)c(OC)cc(OC)c4Cl)ccc3n2)c(NC(=O)CC)c1|*c1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2=O,[*]C1(C2CCN([*])CC2)CN(C)C1,9.79
CCC(=O)Nc1cc(CC23CCC(Nc4cccc5c4C(=O)N(C4CCC(=O)NC4=O)C5=O)(CC2)CC3)cc(C)c1Nc1ncc2cc(-c3c(Cl)c(OC)cc(OC)c3Cl)ccc2n1,1,*c1cc(C)c(Nc2ncc3cc(-c4c(Cl)c(OC)cc(OC)c4Cl)ccc3n2)c(NC(=O)CC)c1|*c1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2=O,[*]CC12CCC(N[*])(CC1)CC2,9.5
