Agent,Prior,Target,Score,SMILES,SMILES_state,Warheads,Linker,Scaffold,docking with boltz,docking with boltz (raw),num_clash (docking with boltz),lgKd_ternary (docking with boltz),dist_ub (docking with boltz),dist_ub_square (docking with boltz),ref_model (docking with boltz),step
8.6272,19.6926,11.3508,0.2425271,CCC(=O)Nc1cc(N2CCC3(CC2)CN(CCOCC(=O)CCC(=O)N[C@H](C(=O)N2C[C@H](O)C[C@H]2C(=O)NCc2ccc(-c4scnc4C)cc2)C(C)(C)C)C3)cc(C)c1Nc1ncc2cc(-c3c(Cl)c(OC)cc(OC)c3Cl)ccc2n1,1,*c1cc(C)c(Nc2ncc3cc(-c4c(Cl)c(OC)cc(OC)c4Cl)ccc3n2)c(NC(=O)CC)c1|*N[C@H](C(=O)N1C[C@H](O)C[C@H]1C(=O)NCc1ccc(-c2scnc2C)cc1)C(C)(C)C,[*]N1CCC2(CC1)CN(CCOCC(=O)CCC(=O)[*])C2,O=C(CCC(=O)NCC(=O)N1CCC[C@H]1C(=O)NCc1ccc(-c2cncs2)cc1)COCCN1CC2(CCN(c3ccc(Nc4ncc5cc(-c6ccccc6)ccc5n4)cc3)CC2)C1,0.2425271,0.2425,0,-4.6061625480651855,45.0078125,2025.7031860351562,model1_clean.pdb,3
12.9506,19.5223,0.6204,0.1573650,CCC(=O)Nc1cc(N2C[C@@H](C)N(C(=O)CCCOCCOCC(=O)N[C@H](C(=O)N3C[C@H](O)C[C@H]3C(=O)NCc3ccc(-c4scnc4C)cc3)C(C)(C)C)C[C@@H]2C)cc(C)c1Nc1ncc2cc(-c3c(Cl)c(OC)cc(OC)c3Cl)ccc2n1,1,*c1cc(C)c(Nc2ncc3cc(-c4c(Cl)c(OC)cc(OC)c4Cl)ccc3n2)c(NC(=O)CC)c1|*N[C@H](C(=O)N1C[C@H](O)C[C@H]1C(=O)NCc1ccc(-c2scnc2C)cc1)C(C)(C)C,[*]N1C[C@@H](C)N(C(=O)CCCOCCOCC(=O)[*])C[C@@H]1C,O=C(COCCOCCCC(=O)N1CCN(c2ccc(Nc3ncc4cc(-c5ccccc5)ccc4n3)cc2)CC1)NCC(=O)N1CCC[C@H]1C(=O)NCc1ccc(-c2cncs2)cc1,0.1573650,0.1574,0,-3.865001678466797,49.020599365234375,2403.019162126817,model1_clean.pdb,3
11.3812,22.7023,-6.2737,0.1283486,CCC(=O)Nc1cc(C2CC(NC(=O)CCCCC(=O)COCC(=O)N[C@H](C(=O)N3C[C@H](O)C[C@H]3C(=O)NCc3ccc(-c4scnc4C)cc3)C(C)(C)C)C2)cc(C)c1Nc1ncc2cc(-c3c(Cl)c(OC)cc(OC)c3Cl)ccc2n1,1,*c1cc(C)c(Nc2ncc3cc(-c4c(Cl)c(OC)cc(OC)c4Cl)ccc3n2)c(NC(=O)CC)c1|*N[C@H](C(=O)N1C[C@H](O)C[C@H]1C(=O)NCc1ccc(-c2scnc2C)cc1)C(C)(C)C,[*]C1CC(NC(=O)CCCCC(=O)COCC(=O)[*])C1,O=C(CCCCC(=O)NC1CC(c2ccc(Nc3ncc4cc(-c5ccccc5)ccc4n3)cc2)C1)COCC(=O)NCC(=O)N1CCC[C@H]1C(=O)NCc1ccc(-c2cncs2)cc1,0.1283486,0.1283,0,-4.430591106414795,51.96384811401367,2700.2415108162822,model1_clean.pdb,4
10.5000,17.2698,12.9763,0.2362972,CCC(=O)Nc1cc(N2CC(CN3CCN(CC(=O)CCCCC(=O)N[C@H](C(=O)N4C[C@H](O)C[C@H]4C(=O)NCc4ccc(-c5scnc5C)cc4)C(C)(C)C)CC3)C2)cc(C)c1Nc1ncc2cc(-c3c(Cl)c(OC)cc(OC)c3Cl)ccc2n1,1,*c1cc(C)c(Nc2ncc3cc(-c4c(Cl)c(OC)cc(OC)c4Cl)ccc3n2)c(NC(=O)CC)c1|*N[C@H](C(=O)N1C[C@H](O)C[C@H]1C(=O)NCc1ccc(-c2scnc2C)cc1)C(C)(C)C,[*]N1CC(CN2CCN(CC(=O)CCCCC(=O)[*])CC2)C1,O=C(CCCCC(=O)NCC(=O)N1CCC[C@H]1C(=O)NCc1ccc(-c2cncs2)cc1)CN1CCN(CC2CN(c3ccc(Nc4ncc5cc(-c6ccccc6)ccc5n4)cc3)C2)CC1,0.2362972,0.2363,0,-3.9291458129882812,43.26325225830078,1871.7089959653676,model1_clean.pdb,4
13.9316,21.8989,13.3235,0.2751752,CCC(=O)Nc1cc(N2CC3(CCN(C(=O)CCCCC(=O)NC(C)(C)C(=O)N[C@H](C(=O)N4C[C@H](O)C[C@H]4C(=O)NCc4ccc(-c5scnc5C)cc4)C(C)(C)C)CC3)C2)cc(C)c1Nc1ncc2cc(-c3c(Cl)c(OC)cc(OC)c3Cl)ccc2n1,1,*c1cc(C)c(Nc2ncc3cc(-c4c(Cl)c(OC)cc(OC)c4Cl)ccc3n2)c(NC(=O)CC)c1|*N[C@H](C(=O)N1C[C@H](O)C[C@H]1C(=O)NCc1ccc(-c2scnc2C)cc1)C(C)(C)C,[*]N1CC2(CCN(C(=O)CCCCC(=O)NC(C)(C)C(=O)[*])CC2)C1,O=C(CCCCC(=O)N1CCC2(CC1)CN(c1ccc(Nc3ncc4cc(-c5ccccc5)ccc4n3)cc1)C2)NCC(=O)NCC(=O)N1CCC[C@H]1C(=O)NCc1ccc(-c2cncs2)cc1,0.2751752,0.2752,0,-4.658807277679443,43.47219467163086,1889.8317095681705,model1_clean.pdb,4
9.7049,20.3017,9.9020,0.2359668,CCC(=O)Nc1cc(N2CC3CC(OCCOCC(=O)CC(=O)N[C@H](C(=O)N4C[C@H](O)C[C@H]4C(=O)NCc4ccc(-c5scnc5C)cc4)C(C)(C)C)CC3C2)cc(C)c1Nc1ncc2cc(-c3c(Cl)c(OC)cc(OC)c3Cl)ccc2n1,1,*c1cc(C)c(Nc2ncc3cc(-c4c(Cl)c(OC)cc(OC)c4Cl)ccc3n2)c(NC(=O)CC)c1|*N[C@H](C(=O)N1C[C@H](O)C[C@H]1C(=O)NCc1ccc(-c2scnc2C)cc1)C(C)(C)C,[*]N1CC2CC(OCCOCC(=O)CC(=O)[*])CC2C1,O=C(COCCOC1CC2CN(c3ccc(Nc4ncc5cc(-c6ccccc6)ccc5n4)cc3)CC2C1)CC(=O)NCC(=O)N1CCC[C@H]1C(=O)NCc1ccc(-c2cncs2)cc1,0.2359668,0.2360,0,-4.6171464920043945,45.78026580810547,2095.8327374607907,model1_clean.pdb,4
21.0104,29.7949,-13.3024,0.1288478,CCC(=O)Nc1cc(N2CCC(CCN3Cc4ccc(OCC(=O)CC(=O)N[C@H](C(=O)N5C[C@H](O)C[C@H]5C(=O)NCc5ccc(-c6scnc6C)cc5)C(C)(C)C)cc4C3=O)CC2)cc(C)c1Nc1ncc2cc(-c3c(Cl)c(OC)cc(OC)c3Cl)ccc2n1,1,*c1cc(C)c(Nc2ncc3cc(-c4c(Cl)c(OC)cc(OC)c4Cl)ccc3n2)c(NC(=O)CC)c1|*N[C@H](C(=O)N1C[C@H](O)C[C@H]1C(=O)NCc1ccc(-c2scnc2C)cc1)C(C)(C)C,[*]N1CCC(CCN2Cc3ccc(OCC(=O)CC(=O)[*])cc3C2=O)CC1,O=C(COc1ccc2c(c1)C(=O)N(CCC1CCN(c3ccc(Nc4ncc5cc(-c6ccccc6)ccc5n4)cc3)CC1)C2)CC(=O)NCC(=O)N1CCC[C@H]1C(=O)NCc1ccc(-c2cncs2)cc1,0.1288478,0.1288,0,-3.71565580368042,51.23469543457031,2624.99401627318,model1_clean.pdb,4
8.1891,12.7842,22.8636,0.2784979,CCC(=O)Nc1cc(N2CCC(CCOCCOCC(=O)N[C@H](C(=O)N3C[C@H](O)C[C@H]3C(=O)NCc3ccc(-c4scnc4C)cc3)C(C)(C)C)CC2)cc(C)c1Nc1ncc2cc(-c3c(Cl)c(OC)cc(OC)c3Cl)ccc2n1,1,*c1cc(C)c(Nc2ncc3cc(-c4c(Cl)c(OC)cc(OC)c4Cl)ccc3n2)c(NC(=O)CC)c1|*N[C@H](C(=O)N1C[C@H](O)C[C@H]1C(=O)NCc1ccc(-c2scnc2C)cc1)C(C)(C)C,[*]N1CCC(CCOCCOCC(=O)[*])CC1,O=C(COCCOCCC1CCN(c2ccc(Nc3ncc4cc(-c5ccccc5)ccc4n3)cc2)CC1)NCC(=O)N1CCC[C@H]1C(=O)NCc1ccc(-c2cncs2)cc1,0.2784979,0.2785,0,-3.739027500152588,37.49984359741211,1406.23826983037,model1_clean.pdb,4
8.4277,19.4063,31.6122,0.3985816,CCC(=O)Nc1cc(N2CCC(N3CCC(OCC(=O)CCCC(=O)N[C@H](C(=O)N4C[C@H](O)C[C@H]4C(=O)NCc4ccc(-c5scnc5C)cc4)C(C)(C)C)CC3)CC2)cc(C)c1Nc1ncc2cc(-c3c(Cl)c(OC)cc(OC)c3Cl)ccc2n1,1,*c1cc(C)c(Nc2ncc3cc(-c4c(Cl)c(OC)cc(OC)c4Cl)ccc3n2)c(NC(=O)CC)c1|*N[C@H](C(=O)N1C[C@H](O)C[C@H]1C(=O)NCc1ccc(-c2scnc2C)cc1)C(C)(C)C,[*]N1CCC(N2CCC(OCC(=O)CCCC(=O)[*])CC2)CC1,O=C(CCCC(=O)NCC(=O)N1CCC[C@H]1C(=O)NCc1ccc(-c2cncs2)cc1)COC1CCN(C2CCN(c3ccc(Nc4ncc5cc(-c6ccccc6)ccc5n4)cc3)CC2)CC1,0.3985816,0.3986,0,-4.614035129547119,37.83155822753906,1431.2267979236785,model1_clean.pdb,4
15.6056,19.5698,28.3755,0.3745725,CCC(=O)Nc1cc(N2CCC(N3CCN(C(=O)CCOc4cc(C(=O)N[C@H](C(=O)N5C[C@H](O)C[C@H]5C(=O)NCc5ccc(-c6scnc6C)cc5)C(C)(C)C)ccn4)CC3)CC2)cc(C)c1Nc1ncc2cc(-c3c(Cl)c(OC)cc(OC)c3Cl)ccc2n1,1,*c1cc(C)c(Nc2ncc3cc(-c4c(Cl)c(OC)cc(OC)c4Cl)ccc3n2)c(NC(=O)CC)c1|*N[C@H](C(=O)N1C[C@H](O)C[C@H]1C(=O)NCc1ccc(-c2scnc2C)cc1)C(C)(C)C,[*]N1CCC(N2CCN(C(=O)CCOc3cc(C(=O)[*])ccn3)CC2)CC1,O=C(NCC(=O)N1CCC[C@H]1C(=O)NCc1ccc(-c2cncs2)cc1)c1ccnc(OCCC(=O)N2CCN(C3CCN(c4ccc(Nc5ncc6cc(-c7ccccc7)ccc6n5)cc4)CC3)CC2)c1,0.3745725,0.3746,0,-4.874883651733398,39.04248046875,1524.3152811527252,model1_clean.pdb,4
10.1389,13.9755,48.7497,0.4900407,CCC(=O)Nc1cc(N2CCN(CCOCCC(=O)NCC(=O)N[C@H](C(=O)N3C[C@H](O)C[C@H]3C(=O)NCc3ccc(-c4scnc4C)cc3)C(C)(C)C)CC2)cc(C)c1Nc1ncc2cc(-c3c(Cl)c(OC)cc(OC)c3Cl)ccc2n1,1,*c1cc(C)c(Nc2ncc3cc(-c4c(Cl)c(OC)cc(OC)c4Cl)ccc3n2)c(NC(=O)CC)c1|*N[C@H](C(=O)N1C[C@H](O)C[C@H]1C(=O)NCc1ccc(-c2scnc2C)cc1)C(C)(C)C,[*]N1CCN(CCOCCC(=O)NCC(=O)[*])CC1,O=C(CCOCCN1CCN(c2ccc(Nc3ncc4cc(-c5ccccc5)ccc4n3)cc2)CC1)NCC(=O)NCC(=O)N1CCC[C@H]1C(=O)NCc1ccc(-c2cncs2)cc1,0.4900407,0.4900,0,-4.3965606689453125,31.682104110717773,1003.75572088236,model1_clean.pdb,4
23.1648,37.7152,-15.0105,0.1773802,CCC(=O)Nc1cc(NC2CCC(C(=O)NC3(C(=O)NCCCC(=O)CC(=O)N[C@H](C(=O)N4C[C@H](O)C[C@H]4C(=O)NCc4ccc(-c5scnc5C)cc4)C(C)(C)C)CCC3)CC2)cc(C)c1Nc1ncc2cc(-c3c(Cl)c(OC)cc(OC)c3Cl)ccc2n1,1,*c1cc(C)c(Nc2ncc3cc(-c4c(Cl)c(OC)cc(OC)c4Cl)ccc3n2)c(NC(=O)CC)c1|*N[C@H](C(=O)N1C[C@H](O)C[C@H]1C(=O)NCc1ccc(-c2scnc2C)cc1)C(C)(C)C,[*]NC1CCC(C(=O)NC2(C(=O)NCCCC(=O)CC(=O)[*])CCC2)CC1,O=C(CCCNC(=O)C1(NC(=O)C2CCC(Nc3ccc(Nc4ncc5cc(-c6ccccc6)ccc5n4)cc3)CC2)CCC1)CC(=O)NCC(=O)N1CCC[C@H]1C(=O)NCc1ccc(-c2cncs2)cc1,0.1773802,0.1774,0,-4.394993782043457,48.95263671875,2396.3606417179108,model1_clean.pdb,4
8.6502,13.4121,9.0725,0.1756608,CCC(=O)Nc1cc(N2CC(NC(=O)COCCOCCC(=O)N[C@H](C(=O)N3C[C@H](O)C[C@H]3C(=O)NCc3ccc(-c4scnc4C)cc3)C(C)(C)C)C2)cc(C)c1Nc1ncc2cc(-c3c(Cl)c(OC)cc(OC)c3Cl)ccc2n1,1,*c1cc(C)c(Nc2ncc3cc(-c4c(Cl)c(OC)cc(OC)c4Cl)ccc3n2)c(NC(=O)CC)c1|*N[C@H](C(=O)N1C[C@H](O)C[C@H]1C(=O)NCc1ccc(-c2scnc2C)cc1)C(C)(C)C,[*]N1CC(NC(=O)COCCOCCC(=O)[*])C1,O=C(CCOCCOCC(=O)NC1CN(c2ccc(Nc3ncc4cc(-c5ccccc5)ccc4n3)cc2)C1)NCC(=O)N1CCC[C@H]1C(=O)NCc1ccc(-c2cncs2)cc1,0.1756608,0.1757,0,-3.9624295234680176,47.5001220703125,2256.2615966945887,model1_clean.pdb,5
11.4891,14.6239,27.0549,0.3256156,CCC(=O)Nc1cc(N2CC3(CC(N4CCN(C(=O)CCCCC(=O)N[C@H](C(=O)N5C[C@H](O)C[C@H]5C(=O)NCc5ccc(-c6scnc6C)cc5)C(C)(C)C)CC4)C3)C2)cc(C)c1Nc1ncc2cc(-c3c(Cl)c(OC)cc(OC)c3Cl)ccc2n1,1,*c1cc(C)c(Nc2ncc3cc(-c4c(Cl)c(OC)cc(OC)c4Cl)ccc3n2)c(NC(=O)CC)c1|*N[C@H](C(=O)N1C[C@H](O)C[C@H]1C(=O)NCc1ccc(-c2scnc2C)cc1)C(C)(C)C,[*]N1CC2(CC(N3CCN(C(=O)CCCCC(=O)[*])CC3)C2)C1,O=C(CCCCC(=O)N1CCN(C2CC3(C2)CN(c2ccc(Nc4ncc5cc(-c6ccccc6)ccc5n4)cc2)C3)CC1)NCC(=O)N1CCC[C@H]1C(=O)NCc1ccc(-c2cncs2)cc1,0.3256156,0.3256,0,-4.246800422668457,40.20713806152344,1616.6139510984067,model1_clean.pdb,5
6.6434,9.2525,30.2831,0.3088717,CCC(=O)Nc1cc(N2CCC(C(=O)NCCOCCOCC(=O)N[C@H](C(=O)N3C[C@H](O)C[C@H]3C(=O)NCc3ccc(-c4scnc4C)cc3)C(C)(C)C)CC2)cc(C)c1Nc1ncc2cc(-c3c(Cl)c(OC)cc(OC)c3Cl)ccc2n1,1,*c1cc(C)c(Nc2ncc3cc(-c4c(Cl)c(OC)cc(OC)c4Cl)ccc3n2)c(NC(=O)CC)c1|*N[C@H](C(=O)N1C[C@H](O)C[C@H]1C(=O)NCc1ccc(-c2scnc2C)cc1)C(C)(C)C,[*]N1CCC(C(=O)NCCOCCOCC(=O)[*])CC1,O=C(COCCOCCNC(=O)C1CCN(c2ccc(Nc3ncc4cc(-c5ccccc5)ccc4n3)cc2)CC1)NCC(=O)N1CCC[C@H]1C(=O)NCc1ccc(-c2cncs2)cc1,0.3088717,0.3089,0,-4.356421947479248,41.33028793334961,1708.1927006535843,model1_clean.pdb,5
10.8746,29.4252,-11.8742,0.1371172,CCC(=O)Nc1cc(N2CCC(CCCC(=O)CCC(=O)COCC(=O)N[C@H](C(=O)N3C[C@H](O)C[C@H]3C(=O)NCc3ccc(-c4scnc4C)cc3)C(C)(C)C)CC2)cc(C)c1Nc1ncc2cc(-c3c(Cl)c(OC)cc(OC)c3Cl)ccc2n1,1,*c1cc(C)c(Nc2ncc3cc(-c4c(Cl)c(OC)cc(OC)c4Cl)ccc3n2)c(NC(=O)CC)c1|*N[C@H](C(=O)N1C[C@H](O)C[C@H]1C(=O)NCc1ccc(-c2scnc2C)cc1)C(C)(C)C,[*]N1CCC(CCCC(=O)CCC(=O)COCC(=O)[*])CC1,O=C(CCCC1CCN(c2ccc(Nc3ncc4cc(-c5ccccc5)ccc4n3)cc2)CC1)CCC(=O)COCC(=O)NCC(=O)N1CCC[C@H]1C(=O)NCc1ccc(-c2cncs2)cc1,0.1371172,0.1371,0,-4.204132080078125,51.74876022338867,2677.9341846577736,model1_clean.pdb,5
14.5432,28.0589,5.5697,0.2627240,CCC(=O)Nc1cc(N2CCC(N3CCC(C(=O)NCC(=O)NCC(=O)NCC(=O)N[C@H](C(=O)N4C[C@H](O)C[C@H]4C(=O)NCc4ccc(-c5scnc5C)cc4)C(C)(C)C)CC3)CC2)cc(C)c1Nc1ncc2cc(-c3c(Cl)c(OC)cc(OC)c3Cl)ccc2n1,1,*c1cc(C)c(Nc2ncc3cc(-c4c(Cl)c(OC)cc(OC)c4Cl)ccc3n2)c(NC(=O)CC)c1|*N[C@H](C(=O)N1C[C@H](O)C[C@H]1C(=O)NCc1ccc(-c2scnc2C)cc1)C(C)(C)C,[*]N1CCC(N2CCC(C(=O)NCC(=O)NCC(=O)NCC(=O)[*])CC2)CC1,O=C(CNC(=O)CNC(=O)C1CCN(C2CCN(c3ccc(Nc4ncc5cc(-c6ccccc6)ccc5n4)cc3)CC2)CC1)NCC(=O)NCC(=O)N1CCC[C@H]1C(=O)NCc1ccc(-c2cncs2)cc1,0.2627240,0.2627,0,-4.062400817871094,42.55455017089844,1810.8897402475122,model1_clean.pdb,5
9.4636,19.3504,2.2865,0.1690384,CCC(=O)Nc1cc(N2CCC(OCC(=O)COCCOCC(=O)N[C@H](C(=O)N3C[C@H](O)C[C@H]3C(=O)NCc3ccc(-c4scnc4C)cc3)C(C)(C)C)CC2)cc(C)c1Nc1ncc2cc(-c3c(Cl)c(OC)cc(OC)c3Cl)ccc2n1,1,*c1cc(C)c(Nc2ncc3cc(-c4c(Cl)c(OC)cc(OC)c4Cl)ccc3n2)c(NC(=O)CC)c1|*N[C@H](C(=O)N1C[C@H](O)C[C@H]1C(=O)NCc1ccc(-c2scnc2C)cc1)C(C)(C)C,[*]N1CCC(OCC(=O)COCCOCC(=O)[*])CC1,O=C(COCCOCC(=O)NCC(=O)N1CCC[C@H]1C(=O)NCc1ccc(-c2cncs2)cc1)COC1CCN(c2ccc(Nc3ncc4cc(-c5ccccc5)ccc4n3)cc2)CC1,0.1690384,0.1690,0,-4.47540283203125,50.78644561767578,2579.2630584771396,model1_clean.pdb,5
7.7509,19.8436,13.7839,0.2627153,CCC(=O)Nc1cc(N2CCC(OCCCOCC(=O)CC(=O)N[C@H](C(=O)N3C[C@H](O)C[C@H]3C(=O)NCc3ccc(-c4scnc4C)cc3)C(C)(C)C)CC2)cc(C)c1Nc1ncc2cc(-c3c(Cl)c(OC)cc(OC)c3Cl)ccc2n1,1,*c1cc(C)c(Nc2ncc3cc(-c4c(Cl)c(OC)cc(OC)c4Cl)ccc3n2)c(NC(=O)CC)c1|*N[C@H](C(=O)N1C[C@H](O)C[C@H]1C(=O)NCc1ccc(-c2scnc2C)cc1)C(C)(C)C,[*]N1CCC(OCCCOCC(=O)CC(=O)[*])CC1,O=C(COCCCOC1CCN(c2ccc(Nc3ncc4cc(-c5ccccc5)ccc4n3)cc2)CC1)CC(=O)NCC(=O)N1CCC[C@H]1C(=O)NCc1ccc(-c2cncs2)cc1,0.2627153,0.2627,0,-4.630224227905273,44.163211822509766,1950.3892784798663,model1_clean.pdb,5
11.3107,28.8769,4.9342,0.2641494,CCC(=O)Nc1cc(N2CCN(C(=O)CCCCC(=O)N(C)CCC(=O)CC(=O)N[C@H](C(=O)N3C[C@H](O)C[C@H]3C(=O)NCc3ccc(-c4scnc4C)cc3)C(C)(C)C)CC2)cc(C)c1Nc1ncc2cc(-c3c(Cl)c(OC)cc(OC)c3Cl)ccc2n1,1,*c1cc(C)c(Nc2ncc3cc(-c4c(Cl)c(OC)cc(OC)c4Cl)ccc3n2)c(NC(=O)CC)c1|*N[C@H](C(=O)N1C[C@H](O)C[C@H]1C(=O)NCc1ccc(-c2scnc2C)cc1)C(C)(C)C,[*]N1CCN(C(=O)CCCCC(=O)N(C)CCC(=O)CC(=O)[*])CC1,O=C(CCNC(=O)CCCCC(=O)N1CCN(c2ccc(Nc3ncc4cc(-c5ccccc5)ccc4n3)cc2)CC1)CC(=O)NCC(=O)N1CCC[C@H]1C(=O)NCc1ccc(-c2cncs2)cc1,0.2641494,0.2641,0,-4.39177131652832,43.8634033203125,1923.9981508404016,model1_clean.pdb,5
18.3355,30.3083,-4.4812,0.2017743,CCC(=O)Nc1cc(N2CCN(C(=O)COCC[C@H](O)COCC(=O)CC(=O)N[C@H](C(=O)N3C[C@H](O)C[C@H]3C(=O)NCc3ccc(-c4scnc4C)cc3)C(C)(C)C)CC2)cc(C)c1Nc1ncc2cc(-c3c(Cl)c(OC)cc(OC)c3Cl)ccc2n1,1,*c1cc(C)c(Nc2ncc3cc(-c4c(Cl)c(OC)cc(OC)c4Cl)ccc3n2)c(NC(=O)CC)c1|*N[C@H](C(=O)N1C[C@H](O)C[C@H]1C(=O)NCc1ccc(-c2scnc2C)cc1)C(C)(C)C,[*]N1CCN(C(=O)COCC[C@H](O)COCC(=O)CC(=O)[*])CC1,O=C(COCCCCOCC(=O)N1CCN(c2ccc(Nc3ncc4cc(-c5ccccc5)ccc4n3)cc2)CC1)CC(=O)NCC(=O)N1CCC[C@H]1C(=O)NCc1ccc(-c2cncs2)cc1,0.2017743,0.2018,0,-4.640532493591309,47.190181732177734,2226.913251915961,model1_clean.pdb,5
13.1099,19.8242,1.6667,0.1678974,CCC(=O)Nc1cc(N2CCN(CCOCCOCCNC(=O)CCC(=O)N[C@H](C(=O)N3C[C@H](O)C[C@H]3C(=O)NCc3ccc(-c4scnc4C)cc3)C(C)(C)C)CC2)cc(C)c1Nc1ncc2cc(-c3c(Cl)c(OC)cc(OC)c3Cl)ccc2n1,1,*c1cc(C)c(Nc2ncc3cc(-c4c(Cl)c(OC)cc(OC)c4Cl)ccc3n2)c(NC(=O)CC)c1|*N[C@H](C(=O)N1C[C@H](O)C[C@H]1C(=O)NCc1ccc(-c2scnc2C)cc1)C(C)(C)C,[*]N1CCN(CCOCCOCCNC(=O)CCC(=O)[*])CC1,O=C(CCC(=O)NCC(=O)N1CCC[C@H]1C(=O)NCc1ccc(-c2cncs2)cc1)NCCOCCOCCN1CCN(c2ccc(Nc3ncc4cc(-c5ccccc5)ccc4n3)cc2)CC1,0.1678974,0.1679,0,-4.081730842590332,48.84563064575195,2385.8956331812224,model1_clean.pdb,5
19.3191,52.7518,-52.7518,0.0000000,CCC(=O)Nc1cc(N2CC(NC(=O)CCNCCCC(=O)CC(=O)NC(C(=O)N3CCC(C(=O)N[C@H](C(=O)N4C[C@H](O)C[C@H]4C(=O)NCc4ccc(-c5scnc5C)cc4)C(C)(C)C)CC3)C(C)(C)C)C2)cc(C)c1Nc1ncc2cc(-c3c(Cl)c(OC)cc(OC)c3Cl)ccc2n1,1,*c1cc(C)c(Nc2ncc3cc(-c4c(Cl)c(OC)cc(OC)c4Cl)ccc3n2)c(NC(=O)CC)c1|*N[C@H](C(=O)N1C[C@H](O)C[C@H]1C(=O)NCc1ccc(-c2scnc2C)cc1)C(C)(C)C,[*]N1CC(NC(=O)CCNCCCC(=O)CC(=O)NC(C(=O)N2CCC(C(=O)[*])CC2)C(C)(C)C)C1,O=C(CCCNCCC(=O)NC1CN(c2ccc(Nc3ncc4cc(-c5ccccc5)ccc4n3)cc2)C1)CC(=O)NCC(=O)N1CCC(C(=O)NCC(=O)N2CCC[C@H]2C(=O)NCc2ccc(-c3cncs3)cc2)CC1,-inf,-inf,inf,inf,inf,inf,no_3d_cif_file,6
15.0686,25.3726,21.1850,0.3637316,CCC(=O)Nc1cc(N2CCC(C)(CN3CCN(C(=O)CCC(=O)CC(=O)N[C@H](C(=O)N4C[C@H](O)C[C@H]4C(=O)NCc4ccc(-c5scnc5C)cc4)C(C)(C)C)CC3)CC2)cc(C)c1Nc1ncc2cc(-c3c(Cl)c(OC)cc(OC)c3Cl)ccc2n1,1,*c1cc(C)c(Nc2ncc3cc(-c4c(Cl)c(OC)cc(OC)c4Cl)ccc3n2)c(NC(=O)CC)c1|*N[C@H](C(=O)N1C[C@H](O)C[C@H]1C(=O)NCc1ccc(-c2scnc2C)cc1)C(C)(C)C,[*]N1CCC(C)(CN2CCN(C(=O)CCC(=O)CC(=O)[*])CC2)CC1,O=C(CCC(=O)N1CCN(CC2CCN(c3ccc(Nc4ncc5cc(-c6ccccc6)ccc5n4)cc3)CC2)CC1)CC(=O)NCC(=O)N1CCC[C@H]1C(=O)NCc1ccc(-c2cncs2)cc1,0.3637316,0.3637,0,-4.497045516967773,39.06215286254883,1525.8517862571316,model1_clean.pdb,6
11.5387,24.4675,15.8515,0.3149923,CCC(=O)Nc1cc(N2CCC(CN3CC(OCCN4CCN(CC(=O)CCC(=O)N[C@H](C(=O)N5C[C@H](O)C[C@H]5C(=O)NCc5ccc(-c6scnc6C)cc5)C(C)(C)C)CC4)C3)CC2)cc(C)c1Nc1ncc2cc(-c3c(Cl)c(OC)cc(OC)c3Cl)ccc2n1,1,*c1cc(C)c(Nc2ncc3cc(-c4c(Cl)c(OC)cc(OC)c4Cl)ccc3n2)c(NC(=O)CC)c1|*N[C@H](C(=O)N1C[C@H](O)C[C@H]1C(=O)NCc1ccc(-c2scnc2C)cc1)C(C)(C)C,[*]N1CCC(CN2CC(OCCN3CCN(CC(=O)CCC(=O)[*])CC3)C2)CC1,O=C(CCC(=O)NCC(=O)N1CCC[C@H]1C(=O)NCc1ccc(-c2cncs2)cc1)CN1CCN(CCOC2CN(CC3CCN(c4ccc(Nc5ncc6cc(-c7ccccc7)ccc6n5)cc4)CC3)C2)CC1,0.3149923,0.3150,0,-4.352434158325195,41.12197494506836,1691.01682338283,model1_clean.pdb,6
8.4942,7.4176,13.0189,0.1596601,CCC(=O)Nc1cc(N2CCC(CN3CCN(CCOCC(=O)N[C@H](C(=O)N4C[C@H](O)C[C@H]4C(=O)NCc4ccc(-c5scnc5C)cc4)C(C)(C)C)CC3)CC2)cc(C)c1Nc1ncc2cc(-c3c(Cl)c(OC)cc(OC)c3Cl)ccc2n1,1,*c1cc(C)c(Nc2ncc3cc(-c4c(Cl)c(OC)cc(OC)c4Cl)ccc3n2)c(NC(=O)CC)c1|*N[C@H](C(=O)N1C[C@H](O)C[C@H]1C(=O)NCc1ccc(-c2scnc2C)cc1)C(C)(C)C,[*]N1CCC(CN2CCN(CCOCC(=O)[*])CC2)CC1,O=C(COCCN1CCN(CC2CCN(c3ccc(Nc4ncc5cc(-c6ccccc6)ccc5n4)cc3)CC2)CC1)NCC(=O)N1CCC[C@H]1C(=O)NCc1ccc(-c2cncs2)cc1,0.1596601,0.1597,0,-3.951469898223877,49.707786560058594,2470.8640447003418,model1_clean.pdb,6
